strategy_name,scenario,seed,implementation_shortfall_bps,execution_cost,market_impact_cost,total_transaction_fees,completion_rate,average_execution_price,arrival_price,vwap_slippage_bps,terminal_penalty,turnover,reward_total,action_0_pct,action_1_pct,action_2_pct,action_3_pct
DQN (shuffled regime),normal,99,6.654210952715802,10476.617940651618,1216.4673617916949,49.96330143777988,0.9992660287555974,156.61205167096745,156.5080626106391,11.841492798010888,37.46345138354904,15649685.349929076,,,,,
PPO,normal,99,7.465797312029194,11754.656112042725,1221.784019800448,49.99997515041062,0.9999995030082125,156.62510911950213,156.5080626106391,12.678032035457774,0.012966561379162547,15662503.056300363,,,,,
Regime-Aware PPO,normal,99,7.898010794978257,12427.239937911658,1172.543926310618,49.96597723044888,0.9993195446089777,156.6317104842061,156.5080626106391,13.10695191032837,22.55824715116095,15652489.70313406,,,,,
PPO (shuffled regime),normal,99,5.229680693955396,8260.190517869232,1230.8830670428908,49.999158685411516,0.9999831737082303,156.5901609265755,156.5080626106391,10.408360534883462,0.6220323422285912,15658750.511802308,,,,,
TWAP,high_volatility,777,-0.9140718941790856,-1362.9662257476632,1654.8294903406968,50.0,1.0,138.36177403435613,138.3759036966136,9.628030272260771,0.0,13836177.403435614,,,,,
VWAP,high_volatility,777,-0.8995737665108976,-1344.7239202248602,1665.2531981939633,50.0,1.0,138.36195645741137,138.3759036966136,9.644541743584508,0.0,13836195.645741139,,,,,
POV,high_volatility,777,4.5254202808577695,6259.48294745539,2405.513950272923,50.0,1.0,138.43799852608817,138.3759036966136,9.789868267625286,0.0,13843799.852608817,,,,,
DQN,high_volatility,777,4.102372008352903,5690.206531549767,2734.756575879413,49.60585591213683,0.9921171182427365,138.42925987341326,138.3759036966136,14.490009256878967,515.6168086799418,13734176.010105431,,,,,
Regime-Aware DQN,high_volatility,777,3.6590805733987684,5080.677942449248,2727.6565814058285,49.96948606898285,0.999389721379657,138.4258792591567,138.3759036966136,14.247085623271094,36.008291694054996,13834208.496503863,,,,,
DQN (shuffled regime),high_volatility,777,4.426004053542713,6129.300395551861,2680.288072651545,49.99230675533447,0.9998461351066893,138.4366176880192,138.3759036966136,15.03022847636905,10.084602087477048,13841547.029440451,,,,,
PPO,high_volatility,777,12.630750920016906,17345.91603987355,1554.511489924798,34.45493228237783,0.6890986456475567,115.21642567329681,138.3759036966136,1.0354960343040143,23988.75452515874,9532480.285148554,,,,,
Regime-Aware PPO,high_volatility,777,4.443125047128424,6169.050163643024,2498.3424758776696,49.84572256108523,0.9969144512217045,138.43677814470493,138.3759036966136,15.030338709574737,76.91035542885695,13801156.007860629,,,,,
PPO (shuffled regime),high_volatility,777,4.531536815960561,6286.769498063765,2446.462168435413,49.94361815101675,0.998872363020335,138.43766748171797,138.3759036966136,15.097018811797769,66.79265064090731,13828130.911763985,,,,,
TWAP,high_volatility,7,6.338736966642416,8783.018708099175,2564.6820956336032,50.0,1.0,143.89912459631037,143.8117944092294,11.169333674623891,0.0,14389912.459631037,,,,,
VWAP,high_volatility,7,6.280407161372127,8692.146980023545,2579.0845222479347,50.0,1.0,143.89821587902964,143.8117944092294,11.11239855934204,0.0,14389821.587902963,,,,,
POV,high_volatility,7,3.7893257425505635,5382.182127018591,4057.662699758523,50.0,1.0,143.86511623049958,143.8117944092294,10.223765920207812,0.0,14386511.623049958,,,,,
