scenario,seed,strategy,window,implementation_shortfall_bps,implementation_shortfall,total_execution_cost,total_impact_cost,total_transaction_fees,terminal_penalty,fill_rate,vwap_slippage_bps,average_execution_price,arrival_price,vwap_market_price,executed_inventory,remaining_inventory,window_start
aapl_real,0,TWAP,51,-24.453331696816477,-6966.120459809159,-6961.710917309159,377.96941397686925,4.4095425,0.0,1.0,13.701999874989486,322.2301084795294,323.02,321.7891929313975,8819.085,0.0,1590
aapl_real,0,TWAP,52,-14.487128232731866,-4819.5110024977885,-4814.328819997789,229.65623476875675,5.1821825,0.0,1.0,11.34498688098239,320.5149921579858,320.98,320.1517803831488,10364.365,0.0,1620
aapl_real,0,TWAP,53,34.14249777334723,9363.199574133043,9367.213249133043,235.5395283172901,4.013675,776.1435486864297,0.931620234206334,18.084750477034177,319.33972488124306,318.27,318.76324949840034,8027.35,589.1974999999986,1650
aapl_real,0,TWAP,54,53.873762447047014,10601.331841730474,10604.266141730475,123.34399646763069,2.9343000000000004,527.7522928242769,0.952218695846882,20.6091061838019,321.0065217511683,319.29,320.34631662567546,5868.6,294.4799999999998,1680
aapl_real,0,TWAP,55,15.80252847598795,2062.883909194276,2064.917644194276,82.89253766375195,2.033735,0.0,1.0,15.640644863422848,321.44716634890835,320.94,320.945187379266,4067.4700000000003,0.0,1710
aapl_real,0,TWAP,56,24.506099935329114,2210.2947497661435,2211.6345497661437,56.10401287938277,1.3397999999999999,63.76532407014955,0.9525578485331351,14.721418316745796,321.4260633772563,320.625,320.95357419465887,2679.6,133.45750000000035,1740
aapl_real,0,TWAP,57,20.72526301744428,1490.9072082095195,1492.0271594595195,30.437550483882273,1.1199512499999997,0.0,1.0,10.586376988929763,321.82561254706826,321.16,321.4852761141348,2239.9024999999997,0.0,1770
aapl_real,0,TWAP,58,-1.9375903716433847,-134.91615899656335,-133.83301649656335,26.553844759388248,1.0831425000000003,0.0,1.0,7.756999604105038,321.3677200326843,321.43,321.1186283254052,2166.2850000000003,0.0,1800
aapl_real,0,TWAP,59,12.544533578765758,989.5750002567463,990.7825002567463,26.650515795174897,1.2075,9.575343297215875,0.9831750855698193,14.107637095226364,321.5557969594035,321.15,321.10279678667064,2415.0,41.327500000000015,1830
aapl_real,0,TWAP,60,19.627284266756057,1368.97939748404,1369.95139748404,16.238315592194354,0.9720000000000001,166.5177216625016,0.8946177970957135,8.214510125882345,321.59855024476417,320.98,321.3345896207406,1944.0,228.9949999999999,1860
