scenario,seed,strategy,window,implementation_shortfall_bps,implementation_shortfall,total_execution_cost,total_impact_cost,total_transaction_fees,terminal_penalty,fill_rate,vwap_slippage_bps,average_execution_price,arrival_price,vwap_market_price,executed_inventory,remaining_inventory,window_start
liquidity_shock,2024,POV,10,40.78848186887047,22583.33107968361,22602.098082597156,433.22606141575375,18.76700291354735,0.0,1.0,31.39388289764382,148.11306235950522,147.51138581094506,147.64953314416326,37534.005827094705,0.0,5100
liquidity_shock,2024,POV,11,49.76073488948294,20242.246044113966,20255.958407851613,338.4578333336235,13.712363737647738,0.0,1.0,28.843011364727005,149.06830571676582,148.33020372241242,148.63958439457173,27424.727475295476,0.0,5190
liquidity_shock,2024,POV,12,17.666253566519803,6586.292243584401,6598.806710480283,291.9563604280865,12.514466895882359,0.0,1.0,28.522443438991782,149.21783918491204,148.95469204894607,148.79344392606464,25028.933791764717,0.0,5280
liquidity_shock,2024,POV,13,78.50770352948162,31297.7067640014,31311.05727640893,283.80521513357616,13.350512407531438,0.0,1.0,24.457821726656892,150.47645286117296,149.30429909626034,150.10931816684948,26701.024815062876,0.0,5370
liquidity_shock,2024,POV,14,22.266767113559077,12596.453737442042,12615.172198866208,294.47814187133423,18.718461424167216,0.0,1.0000000000000004,32.70412902668382,151.44569864986414,151.10922725266963,150.952023205489,37436.922848334434,0.0,5460
liquidity_shock,2024,POV,15,30.45266916796628,11239.930104466686,11252.168435934082,143.68770898141042,12.238331467394422,0.0,1.0,28.234627927259208,151.25389662588495,150.7946865556882,150.82803926890938,24476.662934788845,0.0,5550
liquidity_shock,2024,POV,16,30.458969862752973,9175.197481712341,9185.201834956413,138.8675052893199,10.004353244071767,0.0,0.9999999999999998,24.70643755121722,151.00871138351022,150.5501511318943,150.63654215135085,20008.706488143536,0.0,5640
liquidity_shock,2024,POV,17,13.506609108048222,4815.096861056507,4826.909813019031,240.5931177458082,11.812951962524156,0.0,1.0000000000000004,22.042094021193208,151.0972123251234,150.89340649926666,150.7648949262175,23625.903925048315,0.0,5730
liquidity_shock,2024,POV,18,32.74446045606281,16090.128250653688,16106.440053931865,374.4259223174551,16.311803278176633,0.0,1.0,23.69777184552423,151.11565114598974,150.62244607306624,150.7583873592459,32623.60655635327,0.0,5820
liquidity_shock,2024,POV,19,14.372101559862664,7731.2469141064585,7749.102560132076,461.76117768694365,17.85564602561807,0.0,1.0000000000000002,32.25819971231743,150.8507337782643,150.6342407176656,150.36568116098732,35711.292051236145,0.0,5910
liquidity_shock,2024,DQN,0,-58.03698189176752,-23157.74746986217,-23145.220729083565,677.4598172200389,12.526740778605985,2082.6251679271377,0.9589097212409723,-25.537935209058038,151.71437383540407,152.72183352040435,152.10281301379024,25053.48155721197,1073.5677387207272,4200
liquidity_shock,2024,DQN,1,11.232878387054335,8341.304325895137,8353.40881453858,394.57173139220293,12.104488643443197,86458.74759742671,0.48753908689623326,-54.421316769129696,146.3195839338303,149.54638043769776,147.1202316065712,24208.977286886395,25446.482013834222,4290
liquidity_shock,2024,DQN,2,50.656595811170476,26611.54191306343,26624.079813034856,299.1069332383675,12.537899971427027,3495.8597552251135,0.6973598220421049,32.23561820749842,147.01710501934278,146.0952727264342,146.54470909008708,25075.799942854057,10882.394306742432,4380
liquidity_shock,2024,DQN,3,86.1507268108161,32917.25548170079,32928.50271063778,259.58907949263795,11.247228936989616,4322.867976532351,0.8613101914584865,41.74904620394018,147.57265748896938,146.30148271048114,146.95911719159716,22494.45787397923,3622.1004775347337,4470
liquidity_shock,2024,DQN,4,-26.909916685257365,-10066.404574614331,-10053.709983693692,298.97946065368797,12.694590920639515,0.0,0.9999999999999997,16.29823517739122,146.94102452919063,147.33750853712536,146.70192627964244,25389.181841279027,0.0,4560
liquidity_shock,2024,DQN,5,14.403391641310062,6789.699076291403,6805.55301291569,206.9309550340112,15.853936624287128,53.686732914067605,0.9844665912763311,26.572669245896105,146.5715045841731,146.35906484434665,146.18305718138961,31707.873248574255,500.30276221952056,4650
liquidity_shock,2024,DQN,6,48.30695568297586,20573.48458768128,20587.788845798135,163.71380178549774,14.30425811685455,184.8699963123949,0.982188531309043,47.13803511390959,146.92962332160485,146.21694691347483,146.24027539792732,28608.516233709102,518.8002862467881,4740
liquidity_shock,2024,DQN,7,60.59060986359024,19242.668288968478,19253.502575497998,120.52174247249832,10.834286529520593,0.0,1.0,33.305158511336884,147.4528373284154,146.56479231333586,146.96337348349255,21668.573059041184,0.0,4830
liquidity_shock,2024,DQN,8,33.32264413950379,10265.195718681969,10275.673661817942,259.75465033491736,10.477943135973051,0.0,0.9999999999999997,24.125100742140425,147.49134100061298,147.0014931561711,147.13637301842272,20955.886271946103,0.0,4920
liquidity_shock,2024,DQN,9,12.707220963981094,5455.140267510992,5469.67062265958,389.9734810915381,14.530355148587235,0.0,1.0000000000000002,21.82472327829065,147.91105419132487,147.72333888045577,147.58894540209133,29060.710297174468,0.0,5010
liquidity_shock,2024,DQN,10,66.90325278494672,37042.27857284693,37053.685131567196,212.30300575972552,11.406558720266698,14608.365137421426,0.6077986332081099,46.13947857249446,148.4947636195196,147.51138581094506,147.8127632373067,22813.117440533395,14720.888386561292,5100
liquidity_shock,2024,DQN,11,85.40063658402913,34740.25658779495,34753.9689515326,350.2000069549409,13.71236373764774,0.0,1.0000000000000002,49.532146334024034,149.5969531046657,148.33020372241242,148.85961945923748,27424.72747529548,0.0,5190
liquidity_shock,2024,DQN,12,34.838588711437005,12988.442951052184,12999.641965485383,289.89181580906643,11.199014433199949,1081.7433546767543,0.8948854574767996,36.65429224702251,149.48628791693054,148.95469204894607,148.94035757752826,22398.028866399898,2630.90492536483,5280
liquidity_shock,2024,DQN,13,114.97023796027817,45833.77977572601,45847.13028813354,280.1523148890877,13.350512407531436,0.0,0.9999999999999999,34.78756014048423,151.0208541758193,149.30429909626034,150.49731075094633,26701.024815062872,0.0,5370
liquidity_shock,2024,DQN,14,19.464241385827858,11011.046861925715,11026.773866799605,196.73155202935996,15.727004873890573,1934.1456864280085,0.8401868357399076,31.10212035967012,151.3978041701527,151.10922725266963,150.92838489089598,31454.009747781143,5982.913100553268,5460
liquidity_shock,2024,DQN,15,30.81598287410528,11374.027402817555,11386.26573428495,183.74368685383106,12.238331467394426,0.0,1.0000000000000002,31.557134622782204,151.2593752035288,150.7946865556882,150.7835455389814,24476.662934788852,0.0,5550
liquidity_shock,2024,DQN,16,33.784353073888596,10176.907250690798,10186.91160393487,126.95529918136273,10.004353244071774,0.0,1.0000000000000004,26.820381136707255,151.05877507801102,150.5501511318943,150.65471339468235,20008.706488143547,0.0,5640
liquidity_shock,2024,DQN,17,17.1402013998075,6110.470014928545,6122.28296689107,354.2800440026115,11.812951962524151,0.0,0.9999999999999999,25.647634344677783,151.15204083699672,150.89340649926666,150.7653633459029,23625.9039250483,0.0,5730
liquidity_shock,2024,DQN,18,10.627784722361376,5222.3312530248295,5236.920219162948,398.8294518614768,14.588966138118497,451.47291426807533,0.8943809515920842,5.49729600051168,150.7859552036513,150.62244607306624,150.7031092436803,29177.932276236992,3445.67428011627,5820
liquidity_shock,2024,DQN,19,14.640949133453214,7875.869255176724,7888.7504691426,247.7624600537719,12.881213965875403,1983.960272085291,0.7214084523961951,30.303336204854464,150.86294233688798,150.6342407176656,150.40715846782126,25762.427931750804,9948.864119485326,5910
liquidity_shock,2024,Regime-Aware DQN,0,-40.40271865914327,-16121.375118182137,-16108.31159353417,456.9309258217838,13.063524647966345,0.0,0.9999999999999994,0.13035783438103135,152.104795793121,152.72183352040435,152.10281301379024,26127.049295932688,0.0,4200
liquidity_shock,2024,Regime-Aware DQN,1,-66.97160036572527,-49731.732205572065,-49714.109889686406,585.7474720374948,17.62231588566045,49444.46481030901,0.7097836223379658,-26.35863435654737,146.73244276743438,149.54638043769776,147.1202316065712,35244.6317713209,14410.827529399718,4290
liquidity_shock,2024,Regime-Aware DQN,2,52.36666818666508,27509.898029697928,27523.092637833375,281.19346972283273,13.194608135447227,2999.230380255244,0.7338860257475408,32.71202466529096,147.02408650391936,146.0952727264342,146.54470909008708,26389.216270894456,9568.977978702063,4380
liquidity_shock,2024,Regime-Aware DQN,3,76.60369162804322,29269.437200443237,29279.18045391386,196.31291060644574,9.743253470622356,8043.895506109713,0.7461360979868578,29.36929320101144,147.39072573173334,146.30148271048114,146.95911719159716,19486.506941244712,6630.051410269238,4470
liquidity_shock,2024,Regime-Aware DQN,4,-16.73777027111514,-6261.229612736194,-6249.653492658185,218.3017806769849,11.576120078009017,2006.5291056642664,0.9118939042917852,19.374477962377515,146.980404487466,147.33750853712536,146.69618828076494,23152.240156018033,2236.9416852609993,4560
liquidity_shock,2024,Regime-Aware DQN,5,11.334026799439517,5342.813221165531,5357.988266793796,176.77260896668102,15.175045628265504,178.5385167906061,0.942310152750032,23.680204765136324,146.5292216541145,146.35906484434665,146.18305718138961,30350.09125653101,1858.084754262773,4650
liquidity_shock,2024,Regime-Aware DQN,6,32.738016841642654,13942.817869604434,13956.09340765538,156.02392354645966,13.275538050946949,956.6850340731665,0.9115524282404477,31.849746679283232,146.70604697050058,146.21694691347483,146.24027539792732,26551.076101893897,2576.2404180619906,4740
liquidity_shock,2024,Regime-Aware DQN,7,56.8951213754138,18069.036610664272,18079.79944740394,124.92769704506685,10.76283673966679,68.2901405834345,0.9934052150403149,29.746258576959438,147.4010377617007,146.56479231333586,146.96387521832906,21525.67347933358,142.89957970760452,4830
liquidity_shock,2024,Regime-Aware DQN,8,34.08760844402427,10500.846535310864,10510.296045280094,189.6802179277836,9.449509969230528,1473.6135460977014,0.9018478003367195,22.884990440504566,147.47914930017262,147.0014931561711,147.14241402633408,18899.019938461057,2056.866333485046,4920
